,SOURCE_ID,WAVE_ID,YEAR,MONTH,DAY,DISTANCE_FROM_SOURCE,TRAVEL_TIME_HOURS,MEASUREMENT_TYPE,MAXIMUM_HEIGHT
9237,1959,13586,1964,6.0,16.0,89.0,4.0,1.0,1.1
9239,1959,16489,1964,6.0,16.0,48.0,0.0,2.0,0.64
9240,1959,13599,1964,6.0,16.0,90.0,4.0,1.0,1.4
9241,1959,13636,1964,6.0,16.0,272.0,0.0,2.0,0.35
9243,1959,16488,1964,6.0,16.0,255.0,4.0,1.0,0.3
9244,1959,13617,1964,6.0,16.0,188.0,4.0,1.0,1.4
9245,1959,16483,1964,6.0,16.0,405.0,4.0,1.0,1.5
9246,1959,16490,1964,6.0,16.0,88.0,4.0,1.0,2.3
9248,1959,4644,1964,6.0,16.0,144.0,0.0,2.0,0.33
9249,1959,4647,1964,6.0,16.0,255.0,4.0,2.0,0.49
9250,1959,4648,1964,6.0,16.0,255.0,0.0,2.0,0.49
9260,1959,13643,1964,6.0,16.0,58.0,4.0,1.0,1.6
9261,1959,13644,1964,6.0,16.0,41.0,4.0,1.0,1.0
9262,1959,13645,1964,6.0,16.0,48.0,0.0,1.0,1.51
9263,1959,13646,1964,6.0,16.0,38.0,4.0,1.0,2.3
9264,1959,13592,1964,6.0,16.0,102.0,0.0,1.0,0.5
9265,1959,13593,1964,6.0,16.0,108.0,4.0,1.0,0.9
9266,1959,13594,1964,6.0,16.0,33.0,4.0,1.0,3.0
9267,1959,13595,1964,6.0,16.0,183.0,0.0,2.0,1.4
9268,1959,13596,1964,6.0,16.0,79.0,4.0,1.0,1.8
9269,1959,13597,1964,6.0,16.0,81.0,4.0,1.0,3.2
9270,1959,13598,1964,6.0,16.0,116.0,4.0,1.0,1.0
9271,1959,13600,1964,6.0,16.0,120.0,4.0,1.0,1.2
9272,1959,13601,1964,6.0,16.0,122.0,0.0,1.0,1.5
9273,1959,13602,1964,6.0,16.0,121.0,4.0,1.0,1.2
9274,1959,13603,1964,6.0,16.0,103.0,4.0,1.0,0.5
9275,1959,13604,1964,6.0,16.0,92.0,4.0,1.0,3.53
9276,1959,13606,1964,6.0,16.0,106.0,4.0,1.0,0.5
9277,1959,13607,1964,6.0,16.0,108.0,0.0,1.0,0.5
9278,1959,13608,1964,6.0,16.0,81.0,4.0,1.0,1.0
9279,1959,13609,1964,6.0,16.0,51.0,4.0,1.0,3.0
9280,1959,16480,1964,6.0,16.0,56.0,0.0,2.0,0.15
9281,1959,16481,1964,6.0,16.0,102.0,0.0,2.0,0.07
9282,1959,13548,1964,6.0,16.0,414.0,4.0,2.0,0.17
9283,1959,13549,1964,6.0,16.0,434.0,1.0,2.0,0.54
9284,1959,13551,1964,6.0,16.0,366.0,0.0,2.0,0.24
9286,1959,13553,1964,6.0,16.0,365.0,2.0,2.0,0.41
9291,1959,13559,1964,6.0,16.0,322.0,4.0,2.0,2.3
9292,1959,13560,1964,6.0,16.0,265.0,4.0,2.0,0.49
9293,1959,13561,1964,6.0,16.0,289.0,4.0,2.0,2.3
9294,1959,13562,1964,6.0,16.0,234.0,4.0,2.0,0.49
9295,1959,13564,1964,6.0,16.0,245.0,1.0,2.0,0.32
9296,1959,13565,1964,6.0,16.0,495.0,2.0,2.0,0.29
9297,1959,13566,1964,6.0,16.0,496.0,2.0,2.0,0.58
9298,1959,13567,1964,6.0,16.0,108.0,4.0,1.0,0.53
9299,1959,13568,1964,6.0,16.0,111.0,4.0,1.0,1.5
9300,1959,13569,1964,6.0,16.0,92.0,4.0,1.0,2.3
9301,1959,13571,1964,6.0,16.0,81.0,4.0,1.0,2.4
9302,1959,13572,1964,6.0,16.0,33.0,4.0,1.0,3.6
9303,1959,13573,1964,6.0,16.0,187.0,4.0,1.0,1.5
9304,1959,13574,1964,6.0,16.0,110.0,4.0,1.0,0.5
9305,1959,13575,1964,6.0,16.0,43.0,4.0,1.0,2.5
9306,1959,13576,1964,6.0,16.0,104.0,4.0,1.0,0.5
9307,1959,13577,1964,6.0,16.0,56.0,0.0,1.0,3.38
9308,1959,13647,1964,6.0,16.0,32.0,4.0,1.0,1.81
9309,1959,13649,1964,6.0,16.0,61.0,0.0,2.0,1.37
9310,1959,13650,1964,6.0,16.0,77.0,4.0,1.0,2.0
9311,1959,13652,1964,6.0,16.0,46.0,4.0,1.0,1.0
9312,1959,13546,1964,6.0,16.0,224.0,4.0,2.0,0.39
9313,1959,13547,1964,6.0,16.0,379.0,1.0,2.0,0.25
9314,1959,13532,1964,6.0,16.0,138.0,4.0,2.0,2.3
9315,1959,13533,1964,6.0,16.0,146.0,4.0,2.0,1.2
9316,1959,13534,1964,6.0,16.0,148.0,4.0,1.0,2.25
9317,1959,13535,1964,6.0,16.0,153.0,4.0,2.0,2.3
9318,1959,13536,1964,6.0,16.0,109.0,4.0,1.0,0.5
9319,1959,13537,1964,6.0,16.0,124.0,4.0,1.0,1.0
9320,1959,13538,1964,6.0,16.0,86.0,4.0,1.0,2.0
9321,1959,13539,1964,6.0,16.0,91.0,4.0,1.0,1.5
9322,1959,13541,1964,6.0,16.0,97.0,4.0,1.0,0.75
9323,1959,13542,1964,6.0,16.0,104.0,4.0,1.0,2.0
9324,1959,13651,1964,6.0,16.0,50.0,4.0,1.0,1.4
9325,1959,13558,1964,6.0,16.0,217.0,4.0,1.0,0.61
9328,1959,13570,1964,6.0,16.0,21.0,4.0,1.0,1.6
9330,1959,28665,1964,6.0,16.0,89.0,4.0,1.0,2.3
9331,1959,4651,1964,6.0,16.0,255.0,0.0,2.0,0.62
9334,1959,4598,1964,6.0,16.0,332.0,0.0,2.0,0.3
9335,1959,4600,1964,6.0,16.0,148.0,0.0,2.0,2.4
9337,1959,4608,1964,6.0,16.0,34.0,4.0,2.0,1.36
9338,1959,4612,1964,6.0,16.0,448.0,4.0,1.0,2.8
9339,1959,4613,1964,6.0,16.0,398.0,4.0,2.0,0.58
9340,1959,4615,1964,6.0,16.0,68.0,4.0,1.0,1.9
9341,1959,4616,1964,6.0,16.0,255.0,3.0,2.939106274600602,0.1
9342,1959,4619,1964,6.0,16.0,255.0,0.0,2.0,0.2
9343,1959,4634,1964,6.0,16.0,255.0,0.0,2.0,0.86
9344,1959,4621,1964,6.0,16.0,83.0,0.0,1.0,1.4
9347,1959,4627,1964,6.0,16.0,255.0,2.0,2.0,0.03
9348,1959,4629,1964,6.0,16.0,494.0,4.0,1.0,2.3
9349,1959,4636,1964,6.0,16.0,59.0,0.0,2.939106274600602,5.8
9350,1959,4638,1964,6.0,16.0,56.0,0.0,1.0,2.8
9351,1959,13610,1964,6.0,16.0,51.0,4.0,1.0,2.0
9352,1959,13611,1964,6.0,16.0,71.0,4.0,1.0,1.4
9353,1959,13612,1964,6.0,16.0,106.0,4.0,1.0,0.5
9354,1959,13613,1964,6.0,16.0,108.0,4.0,1.0,0.5
9356,1959,13648,1964,6.0,16.0,61.0,0.0,1.0,2.3
9357,1959,13563,1964,6.0,16.0,245.0,1.0,1.0,1.08
9358,1959,13578,1964,6.0,16.0,100.0,4.0,1.0,0.1
9359,1959,13579,1964,6.0,16.0,79.0,4.0,1.0,1.5
9360,1959,13580,1964,6.0,16.0,132.0,4.0,1.0,1.1
9361,1959,13581,1964,6.0,16.0,154.0,4.0,1.0,1.15
9362,1959,13582,1964,6.0,16.0,106.0,4.0,1.0,0.5
9363,1959,13583,1964,6.0,16.0,73.0,4.0,1.0,1.6
9364,1959,13584,1964,6.0,16.0,81.0,4.0,1.0,1.5
9365,1959,13585,1964,6.0,16.0,85.0,4.0,1.0,1.0
9366,1959,13587,1964,6.0,16.0,105.0,4.0,1.0,1.0
9367,1959,13588,1964,6.0,16.0,108.0,4.0,1.0,0.8
9368,1959,13589,1964,6.0,16.0,39.0,4.0,1.0,4.93
9369,1959,13590,1964,6.0,16.0,48.0,4.0,1.0,3.9
9370,1959,13591,1964,6.0,16.0,78.0,0.0,1.0,0.35
9371,1959,13622,1964,6.0,16.0,45.0,4.0,1.0,3.5
9380,1959,13633,1964,6.0,16.0,401.0,4.0,2.0,0.2
9381,1959,13635,1964,6.0,16.0,280.0,4.0,2.0,0.34
9382,1959,13637,1964,6.0,16.0,258.0,4.0,2.0,0.49
9383,1959,13638,1964,6.0,16.0,46.0,4.0,1.0,1.0
9384,1959,13639,1964,6.0,16.0,67.0,4.0,1.0,0.52
9385,1959,13640,1964,6.0,16.0,33.0,4.0,1.0,1.5
9386,1959,13641,1964,6.0,16.0,75.0,4.0,1.0,1.2
9387,1959,13642,1964,6.0,16.0,55.0,4.0,1.0,1.6
9394,1962,13656,1964,12.0,10.0,88.0,4.0,2.0,0.05
9395,1962,28670,1964,12.0,10.0,91.0,4.0,1.0,0.01
9396,1962,13657,1964,12.0,10.0,255.0,4.0,2.939106274600602,0.05
9397,1962,4669,1964,12.0,11.0,171.0,4.0,2.939106274600602,0.05
9430,1964,27749,1965,2.0,4.0,255.0,6.0,2.0,0.4
9434,1964,27748,1965,2.0,4.0,255.0,4.0,2.0,0.2
9491,5505,28433,1965,4.0,19.0,38.0,4.0,7.0,0.1
9492,5505,28434,1965,4.0,19.0,17.0,4.0,7.0,0.1
9494,1970,13695,1965,6.0,11.0,397.0,4.0,2.0,0.07
9495,1970,13694,1965,6.0,11.0,296.0,4.0,2.0,0.08
9511,1980,11128,1966,3.0,12.0,403.0,4.0,2.0,2.3
9615,1996,4845,1968,1.0,29.0,311.0,4.0,2.0,0.11
9623,1996,13705,1968,1.0,29.0,98.0,4.0,2.0,0.13
9624,1996,13706,1968,1.0,29.0,200.0,4.0,2.0,0.06
9625,1996,13707,1968,1.0,29.0,94.0,4.0,2.0,0.13
9626,1996,13708,1968,1.0,29.0,309.0,4.0,2.0,0.18
9632,1998,13714,1968,4.0,1.0,73.0,4.0,1.0,1.66
9633,1998,13713,1968,4.0,1.0,73.0,4.0,1.0,1.72
9634,1998,13746,1968,4.0,1.0,77.0,4.0,1.0,0.96
9635,1998,13744,1968,4.0,1.0,80.0,4.0,1.0,1.01
9636,1998,4894,1968,4.0,1.0,85.0,4.0,1.0,3.0
9637,1998,13723,1968,4.0,1.0,57.0,4.0,1.0,3.06
9639,1998,13747,1968,4.0,1.0,132.0,1.0,2.0,0.11
9641,1998,4876,1968,4.0,1.0,397.0,0.0,2.0,0.2
9642,1998,13758,1968,4.0,1.0,326.0,1.0,2.0,0.11
9643,1998,13754,1968,4.0,1.0,272.0,1.0,2.0,0.11
9644,1998,13724,1968,4.0,1.0,189.0,0.0,2.0,0.43
9647,1998,13751,1968,4.0,1.0,105.0,0.0,2.0,0.31
9648,1998,4877,1968,4.0,1.0,92.0,0.0,2.0,0.3
9649,1998,13722,1968,4.0,1.0,224.0,0.0,2.0,0.4
9650,1998,13727,1968,4.0,1.0,85.0,4.0,2.0,0.15
9651,1998,13717,1968,4.0,1.0,299.0,4.0,1.0,0.12
9652,1998,13718,1968,4.0,1.0,318.0,4.0,2.0,0.05
9654,1998,13720,1968,4.0,1.0,238.0,4.0,2.0,0.11
9655,1998,13721,1968,4.0,1.0,225.0,4.0,2.0,0.16
9656,1998,13725,1968,4.0,1.0,189.0,4.0,2.0,0.6
9658,1998,13715,1968,4.0,1.0,104.0,4.0,2.0,0.24
9659,1998,13716,1968,4.0,1.0,128.0,0.0,2.0,0.4
9660,1998,4888,1968,4.0,1.0,161.0,0.0,2.0,0.1
9662,1998,4856,1968,4.0,1.0,80.0,0.0,1.0,0.7
9663,1998,4860,1968,4.0,1.0,255.0,4.0,2.0,0.8
9665,1998,4886,1968,4.0,1.0,81.0,4.0,2.939106274600602,0.15
9667,1998,13726,1968,4.0,1.0,67.0,4.0,1.0,0.66
9668,1998,13728,1968,4.0,1.0,85.0,4.0,2.0,0.15
9669,1998,13729,1968,4.0,1.0,74.0,4.0,2.0,1.12
9670,1998,13749,1968,4.0,1.0,93.0,4.0,2.0,0.33
9671,1998,13750,1968,4.0,1.0,84.0,4.0,1.0,1.26
9672,1998,13752,1968,4.0,1.0,111.0,0.0,2.0,0.68
9673,1998,13755,1968,4.0,1.0,333.0,0.0,2.0,0.43
9674,1998,13756,1968,4.0,1.0,310.0,0.0,2.0,0.08
9675,1998,13757,1968,4.0,1.0,347.0,4.0,2.0,0.22
9676,1998,13759,1968,4.0,1.0,326.0,4.0,2.0,0.16
9677,1998,13760,1968,4.0,1.0,203.0,4.0,2.0,0.04
9678,1998,13735,1968,4.0,1.0,69.0,0.0,2.0,1.16
9679,1998,13736,1968,4.0,1.0,413.0,0.0,2.0,0.12
9680,1998,13737,1968,4.0,1.0,397.0,4.0,2.0,0.23
9681,1998,13738,1968,4.0,1.0,130.0,0.0,2.0,0.33
9682,1998,13739,1968,4.0,1.0,80.0,0.0,2.0,0.66
9683,1998,13740,1968,4.0,1.0,81.0,4.0,1.0,1.2
9684,1998,13741,1968,4.0,1.0,79.0,4.0,1.0,0.99
9685,1998,13742,1968,4.0,1.0,76.0,4.0,2.0,0.75
9686,1998,13743,1968,4.0,1.0,85.0,0.0,2.0,0.14
9687,1998,13745,1968,4.0,1.0,81.0,4.0,2.0,0.14
9688,1998,13748,1968,4.0,1.0,120.0,4.0,2.0,0.06
9689,1998,13730,1968,4.0,1.0,166.0,0.0,2.0,0.21
9690,1998,13731,1968,4.0,1.0,56.0,4.0,1.0,3.07
9691,1998,13732,1968,4.0,1.0,96.0,0.0,2.0,0.7
9692,1998,13733,1968,4.0,1.0,53.0,4.0,2.0,0.66
9693,1998,13734,1968,4.0,1.0,170.0,4.0,2.0,0.23
9696,2000,13929,1968,5.0,16.0,290.0,4.0,1.0,1.0
9697,2000,13930,1968,5.0,16.0,314.0,0.0,2.0,1.2
9698,2000,13931,1968,5.0,16.0,270.0,4.0,1.0,3.0
9699,2000,13933,1968,5.0,16.0,272.0,4.0,1.0,3.2
9700,2000,13902,1968,5.0,16.0,207.0,4.0,1.0,2.7
9701,2000,13904,1968,5.0,16.0,147.0,0.0,2.0,2.3
9702,2000,13906,1968,5.0,16.0,136.0,4.0,1.0,4.4
9703,2000,13907,1968,5.0,16.0,170.0,4.0,1.0,4.8
9704,2000,13908,1968,5.0,16.0,232.0,4.0,1.0,1.0
9705,2000,13909,1968,5.0,16.0,132.0,4.0,1.0,3.2
9706,2000,13910,1968,5.0,16.0,185.0,4.0,1.0,4.3
9707,2000,13912,1968,5.0,16.0,157.0,0.0,1.0,2.7
9708,2000,13913,1968,5.0,16.0,239.0,4.0,1.0,2.5
9709,2000,13914,1968,5.0,16.0,172.0,4.0,1.0,2.5
9710,2000,13915,1968,5.0,16.0,221.0,4.0,1.0,2.2
9711,2000,13916,1968,5.0,16.0,203.0,4.0,1.0,3.7
9712,2000,13917,1968,5.0,16.0,131.0,4.0,1.0,4.0
9713,2000,13918,1968,5.0,16.0,182.0,4.0,1.0,2.1
9716,2000,4969,1968,5.0,16.0,149.0,4.0,2.939106274600602,2.1
9717,2000,5014,1968,5.0,16.0,255.0,4.0,1.0,1.6
9719,2000,13793,1968,5.0,16.0,159.0,4.0,2.0,2.2
9720,2000,13876,1968,5.0,16.0,164.0,0.0,1.0,2.3
9721,2000,27781,1968,5.0,16.0,338.0,0.0,1.0,1.1
9722,2000,27782,1968,5.0,16.0,260.0,0.0,1.0,2.3
9723,2000,27783,1968,5.0,16.0,250.0,4.0,1.0,3.9
9724,2000,27784,1968,5.0,16.0,156.0,0.0,1.0,5.0
9725,2000,4980,1968,5.0,16.0,311.0,4.0,1.0,3.2
9726,2000,13824,1968,5.0,16.0,338.0,0.0,2.0,0.7
9727,2000,13932,1968,5.0,16.0,300.0,0.0,2.0,1.65
9728,2000,13812,1968,5.0,16.0,474.0,1.0,2.0,0.57
9738,2438,27809,1968,5.0,16.0,370.0,1.0,2.0,2.3
9740,2000,13815,1968,5.0,16.0,380.0,4.0,1.0,1.2
9741,2000,13816,1968,5.0,16.0,413.0,4.0,1.0,1.6
9742,2000,13817,1968,5.0,16.0,453.0,4.0,1.0,0.5
9743,2000,13818,1968,5.0,16.0,369.0,4.0,2.0,0.13
9744,2000,13819,1968,5.0,16.0,283.0,4.0,1.0,0.25
9745,2000,13820,1968,5.0,16.0,199.0,4.0,1.0,2.0
9746,2000,13821,1968,5.0,16.0,282.0,4.0,2.0,0.12
9747,2000,13823,1968,5.0,16.0,183.0,4.0,1.0,2.7
9748,2000,13825,1968,5.0,16.0,173.0,4.0,1.0,1.48
9749,2000,13826,1968,5.0,16.0,135.0,4.0,1.0,2.06
9750,2000,13827,1968,5.0,16.0,300.0,4.0,1.0,2.0
9751,2000,13828,1968,5.0,16.0,261.0,0.0,2.0,1.3
9752,2000,13830,1968,5.0,16.0,261.0,4.0,2.0,0.85
9753,2000,13831,1968,5.0,16.0,261.0,4.0,1.0,0.44
9754,2000,13832,1968,5.0,16.0,224.0,4.0,1.0,0.6
9755,2000,13834,1968,5.0,16.0,162.0,4.0,1.0,2.21
9756,2000,13836,1968,5.0,16.0,192.0,0.0,1.0,1.66
9757,2000,13879,1968,5.0,16.0,196.0,4.0,1.0,5.7
9758,2000,13963,1968,5.0,16.0,290.0,0.0,2.0,1.1
9759,2000,13965,1968,5.0,16.0,254.0,4.0,1.0,2.0
9760,2000,13966,1968,5.0,16.0,332.0,4.0,1.0,1.0
9761,2000,13967,1968,5.0,16.0,308.0,4.0,1.0,0.8
9762,2000,13968,1968,5.0,16.0,332.0,4.0,1.0,1.3
9763,2000,13969,1968,5.0,16.0,350.0,4.0,1.0,1.1
9765,2000,13934,1968,5.0,16.0,269.0,4.0,1.0,3.0
9766,2000,13935,1968,5.0,16.0,377.0,4.0,1.0,2.2
9767,2000,13936,1968,5.0,16.0,310.0,4.0,2.0,0.7
9768,2000,13937,1968,5.0,16.0,252.0,0.0,1.0,1.1
9769,2000,13938,1968,5.0,16.0,252.0,0.0,2.0,1.2
9770,2000,13939,1968,5.0,16.0,258.0,4.0,2.0,1.07
9771,2000,13941,1968,5.0,16.0,326.0,4.0,1.0,0.5
9772,2000,13942,1968,5.0,16.0,270.0,4.0,1.0,2.3
9773,2000,13943,1968,5.0,16.0,320.0,4.0,2.0,0.48
9774,2000,13944,1968,5.0,16.0,294.0,4.0,1.0,2.4
9775,2000,13945,1968,5.0,16.0,309.0,4.0,1.0,1.6
9776,2000,13946,1968,5.0,16.0,311.0,4.0,1.0,2.5
9777,2000,13948,1968,5.0,16.0,303.0,0.0,2.0,0.55
9778,2000,13951,1968,5.0,16.0,282.0,4.0,1.0,2.2
9779,2000,13952,1968,5.0,16.0,255.0,4.0,1.0,1.3
9780,2000,13953,1968,5.0,16.0,245.0,4.0,1.0,2.0
9781,2000,13954,1968,5.0,16.0,283.0,4.0,1.0,2.0
9782,2000,13955,1968,5.0,16.0,334.0,4.0,2.0,0.45
9783,2000,13956,1968,5.0,16.0,287.0,4.0,1.0,3.0
9784,2000,13957,1968,5.0,16.0,281.0,4.0,1.0,1.7
9785,2000,13958,1968,5.0,16.0,249.0,4.0,1.0,1.0
9786,2000,13959,1968,5.0,16.0,247.0,4.0,1.0,2.4
9787,2000,13960,1968,5.0,16.0,270.0,4.0,1.0,2.0
9788,2000,13961,1968,5.0,16.0,282.0,4.0,1.0,2.0
9789,2000,13962,1968,5.0,16.0,272.0,4.0,1.0,2.3
9792,2000,13926,1968,5.0,16.0,285.0,4.0,1.0,1.5
9793,2000,13927,1968,5.0,16.0,363.0,4.0,1.0,2.3
9794,2000,13928,1968,5.0,16.0,363.0,4.0,2.0,1.0
9796,2000,13845,1968,5.0,16.0,486.0,4.0,1.0,1.0
9798,2000,13847,1968,5.0,16.0,486.0,4.0,1.0,1.5
9799,2000,13848,1968,5.0,16.0,194.0,4.0,1.0,4.8
9800,2000,13849,1968,5.0,16.0,171.0,4.0,1.0,5.3
9801,2000,13850,1968,5.0,16.0,195.0,4.0,1.0,3.2
9802,2000,13851,1968,5.0,16.0,140.0,4.0,1.0,2.7
9803,2000,13853,1968,5.0,16.0,198.0,4.0,1.0,4.8
9804,2000,13854,1968,5.0,16.0,195.0,4.0,1.0,2.8
9805,2000,13855,1968,5.0,16.0,170.0,4.0,1.0,3.0
9806,2000,13856,1968,5.0,16.0,205.0,4.0,1.0,3.5
9807,2000,13857,1968,5.0,16.0,167.0,4.0,1.0,2.6
9808,2000,13858,1968,5.0,16.0,143.0,4.0,1.0,2.7
9809,2000,13859,1968,5.0,16.0,205.0,4.0,1.0,4.0
9810,2000,13860,1968,5.0,16.0,210.0,4.0,1.0,3.5
9811,2000,13861,1968,5.0,16.0,170.0,4.0,1.0,3.8
9812,2000,13862,1968,5.0,16.0,235.0,4.0,1.0,2.1
9813,2000,13863,1968,5.0,16.0,174.0,4.0,1.0,3.3
9814,2000,13864,1968,5.0,16.0,164.0,4.0,1.0,3.0
9815,2000,13865,1968,5.0,16.0,204.0,4.0,1.0,3.9
9816,2000,13866,1968,5.0,16.0,217.0,4.0,1.0,2.4
9817,2000,13867,1968,5.0,16.0,171.0,4.0,1.0,3.7
9818,2000,13868,1968,5.0,16.0,196.0,4.0,1.0,2.2
9819,2000,13869,1968,5.0,16.0,197.0,4.0,1.0,4.0
9820,2000,13870,1968,5.0,16.0,210.0,4.0,1.0,2.7
9821,2000,13871,1968,5.0,16.0,192.0,4.0,1.0,2.3
9822,2000,13872,1968,5.0,16.0,171.0,4.0,1.0,5.3
9823,2000,13873,1968,5.0,16.0,211.0,4.0,1.0,3.2
9824,2000,13874,1968,5.0,16.0,137.0,4.0,1.0,3.8
9825,2000,13875,1968,5.0,16.0,199.0,4.0,1.0,2.0
9826,2000,13880,1968,5.0,16.0,191.0,4.0,1.0,5.3
9827,2000,13881,1968,5.0,16.0,199.0,4.0,1.0,5.0
9828,2000,13883,1968,5.0,16.0,234.0,0.0,2.0,1.15
9829,2000,13884,1968,5.0,16.0,230.0,4.0,2.0,1.24
9830,2000,13885,1968,5.0,16.0,211.0,4.0,1.0,3.0
9831,2000,13886,1968,5.0,16.0,221.0,4.0,2.0,2.62
9832,2000,13887,1968,5.0,16.0,169.0,4.0,1.0,1.9
9833,2000,13888,1968,5.0,16.0,169.0,4.0,1.0,1.9
9834,2000,13889,1968,5.0,16.0,162.0,4.0,1.0,2.0
9835,2000,13890,1968,5.0,16.0,242.0,4.0,1.0,2.5
9836,2000,13891,1968,5.0,16.0,179.0,4.0,1.0,1.7
9837,2000,13892,1968,5.0,16.0,170.0,4.0,1.0,2.14
9838,2000,13893,1968,5.0,16.0,140.0,4.0,1.0,2.7
9839,2000,13894,1968,5.0,16.0,166.0,4.0,1.0,2.0
9840,2000,13895,1968,5.0,16.0,240.0,4.0,1.0,1.5
9841,2000,13896,1968,5.0,16.0,195.0,4.0,1.0,3.4
9842,2000,13897,1968,5.0,16.0,205.0,4.0,1.0,2.8
9843,2000,13899,1968,5.0,16.0,143.0,4.0,1.0,2.9
9844,2000,13837,1968,5.0,16.0,137.0,0.0,1.0,1.71
9853,2000,13905,1968,5.0,16.0,169.0,4.0,1.0,2.65
9854,2438,19465,1968,5.0,16.0,173.0,0.0,2.0,0.28
9855,2438,19466,1968,5.0,16.0,145.0,0.0,2.0,0.48
9856,2438,19467,1968,5.0,16.0,214.0,0.0,2.0,0.52
9857,2438,19468,1968,5.0,16.0,288.0,0.0,2.0,0.23
9858,2438,19469,1968,5.0,16.0,357.0,0.0,2.0,0.14
9859,2438,19463,1968,5.0,16.0,101.0,0.0,2.0,0.58
9860,2438,19464,1968,5.0,16.0,74.0,0.0,2.0,0.55
9861,2000,13947,1968,5.0,16.0,294.0,4.0,1.0,1.0
9862,2000,13964,1968,5.0,16.0,254.0,4.0,1.0,1.2
9863,2000,13765,1968,5.0,16.0,145.0,4.0,2.0,2.95
9864,2000,13788,1968,5.0,16.0,150.0,4.0,1.0,3.4
9865,2000,13807,1968,5.0,16.0,387.0,4.0,1.0,3.0
9866,2000,27794,1968,5.0,16.0,234.0,0.0,1.0,0.9
9867,2000,27795,1968,5.0,16.0,290.0,0.0,1.0,1.7
9868,2000,27796,1968,5.0,16.0,314.0,0.0,1.0,0.8
9869,2000,13829,1968,5.0,16.0,170.0,0.0,1.0,1.6
9870,2000,13940,1968,5.0,16.0,252.0,4.0,1.0,1.1
9871,2000,13764,1968,5.0,16.0,144.0,0.0,2.0,2.38
9872,2000,27785,1968,5.0,16.0,231.0,0.0,1.0,2.3
9873,2000,27786,1968,5.0,16.0,254.0,0.0,1.0,0.8
9874,2000,27787,1968,5.0,16.0,233.0,0.0,1.0,2.0
9875,2000,27788,1968,5.0,16.0,282.0,4.0,1.0,0.3
9876,2000,27789,1968,5.0,16.0,156.0,4.0,1.0,0.9
9877,2000,27790,1968,5.0,16.0,155.0,4.0,1.0,2.5
9878,2000,27791,1968,5.0,16.0,152.0,4.0,1.0,5.1
9879,2000,27792,1968,5.0,16.0,145.0,0.0,1.0,3.7
9880,2000,13900,1968,5.0,16.0,200.0,4.0,1.0,2.8
9881,2000,13901,1968,5.0,16.0,230.0,4.0,1.0,2.5
9882,2000,13838,1968,5.0,16.0,167.0,4.0,2.0,1.7
9883,2000,13840,1968,5.0,16.0,243.0,0.0,2.0,0.84
9884,2000,13841,1968,5.0,16.0,156.0,0.0,2.0,2.9
9889,2000,27793,1968,5.0,16.0,214.0,4.0,1.0,0.2
9890,2000,13882,1968,5.0,16.0,138.0,4.0,1.0,5.0
9891,2000,13903,1968,5.0,16.0,144.0,0.0,1.0,2.4
9893,2000,13852,1968,5.0,16.0,185.0,4.0,1.0,3.0
9894,2000,13898,1968,5.0,16.0,195.0,4.0,1.0,2.3
9895,2000,4962,1968,5.0,16.0,255.0,4.0,1.0,2.6
9896,2000,13919,1968,5.0,16.0,217.0,4.0,1.0,0.8
9897,2000,27802,1968,5.0,16.0,179.0,4.0,2.0,2.3
9899,2000,27797,1968,5.0,16.0,283.0,4.0,2.0,0.25
9900,2000,27798,1968,5.0,16.0,165.0,0.0,2.0,1.5
9901,2000,27799,1968,5.0,16.0,262.0,0.0,2.0,0.44
9902,2000,27800,1968,5.0,16.0,342.0,0.0,2.0,0.88
9903,2000,27801,1968,5.0,16.0,269.0,4.0,2.0,0.11
9904,2000,13835,1968,5.0,16.0,148.0,4.0,1.0,2.38
9905,2000,4941,1968,5.0,16.0,178.0,4.0,1.0,1.3
9906,2000,4974,1968,5.0,16.0,262.0,0.0,1.0,1.0
9907,2000,13783,1968,5.0,16.0,183.0,4.0,1.0,1.5
9908,2000,4984,1968,5.0,16.0,255.0,4.0,1.0,2.7
9909,2000,13822,1968,5.0,16.0,231.0,0.0,2.0,1.2
9910,2000,13911,1968,5.0,16.0,157.0,0.0,2.0,2.3
9911,2000,13877,1968,5.0,16.0,164.0,0.0,2.0,2.06
9912,2000,4988,1968,5.0,16.0,220.0,0.0,2.0,2.3
9913,2000,13878,1968,5.0,16.0,149.0,4.0,1.0,5.0
9916,2000,13777,1968,5.0,16.0,150.0,4.0,1.0,2.7
9917,2000,13833,1968,5.0,16.0,254.0,0.0,2.0,0.4
9918,2000,13842,1968,5.0,16.0,277.0,4.0,1.0,0.9
9919,2000,4944,1968,5.0,16.0,165.0,0.0,1.0,3.7
9920,2000,4946,1968,5.0,16.0,255.0,4.0,2.939106274600602,1.0
9921,2000,13780,1968,5.0,16.0,146.0,4.0,1.0,2.3
9928,2000,13776,1968,5.0,16.0,145.0,4.0,1.0,3.0
9929,2000,13778,1968,5.0,16.0,236.0,4.0,2.0,0.73
9930,2000,13775,1968,5.0,16.0,134.0,4.0,1.0,2.9
9931,2000,13950,1968,5.0,16.0,260.0,4.0,1.0,1.8
9932,2000,13949,1968,5.0,16.0,301.0,0.0,1.0,2.1
9933,2000,27804,1968,5.0,16.0,252.0,0.0,2.0,1.18
9934,2000,27805,1968,5.0,16.0,383.0,1.0,2.0,0.36
